match,team,opponent_team,player,period,minute,second,x,y,end_x,end_y,length,angle,body_part,phase,pull_back,outcome,shot_created,goal_created,cleared,pred_cross_completion,pred_cross_chance_creation,pred_cross_goal_contribution,pred_cross_defended,pred_cross_delivery_value,pred_cross_outcome_multiclass,oof_cross_completion,oof_cross_chance_creation,oof_cross_goal_contribution,oof_cross_defended,oof_cross_delivery_value,oof_cross_outcome_multiclass,is_headed_clearance,clr_start_x,clr_start_y,clr_landing_x,clr_landing_y,pred_clr_landing_x,pred_clr_landing_y,clr_landing_error,clr_distance_gained,wide_channel
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,K. Ushiña,1,44,58,76.1,10.0,87.5,58.1,34.8,1.22,right_foot,regular,0,0,0,0,1,0.43475887,0.44307145,0.0031324436,0.69824797,0.037849873,incomplete,0.4508970081806183,0.366371750831604,0.0048186806961894035,0.613233208656311,0.03596648946404457,incomplete,1,10.5,45.1,9.2,0.0,20.413166983626436,42.06120579839266,43.53022107705669,-1.3000000000000007,left
2026-05-03_Delfín SC - Mushuc Runa SC,Mushuc Runa SC,Delfín SC,F. Castelli,1,49,51,89.6,12.2,93.4,40.1,19.4,1.36,right_foot,regular,0,0,0,0,1,0.29987913,0.54734665,0.027461521,0.72637045,0.043784212,incomplete,0.24668383598327637,0.5798896551132202,0.08157961815595627,0.731917142868042,0.08662678301334381,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,K. Ushiña,2,46,5,73.3,11.0,87.6,35.7,22.5,0.84,right_foot,regular,0,1,0,0,1,0.7080119,0.27296558,0.0014487946,0.66506255,0.014237766,incomplete,0.5937463641166687,0.4180367887020111,0.0010820090537890792,0.44224950671195984,0.02014433965086937,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,L. Castillo,2,47,13,80.5,86.4,88.1,54.4,23.2,5.06,left_foot,regular,0,0,0,0,1,0.2696545,0.30183712,0.0017152905,0.7904937,0.018185563,incomplete,0.40473175048828125,0.3495670557022095,0.002182657364755869,0.7679864168167114,0.022720083594322205,incomplete,0,,,,,,,,,right
2026-05-03_Delfín SC - Mushuc Runa SC,Mushuc Runa SC,Delfín SC,J. Hernández,2,55,8,78.6,88.0,87.3,49.1,28.0,5.04,left_foot,regular,0,1,0,0,0,0.5076156,0.39425382,0.0011960708,0.6479771,0.028210582,incomplete,0.3936904966831207,0.5553027987480164,0.004331966862082481,0.6729530692100525,0.04464399442076683,incomplete,0,,,,,,,,,right
2026-05-03_Delfín SC - Mushuc Runa SC,Mushuc Runa SC,Delfín SC,C. Orejuela,2,55,10,98.3,26.0,100.0,57.5,21.6,1.43,right_foot,regular,0,0,0,0,0,0.031249993,0.040461022,0.001259879,0.012042048,0.034188647,incomplete,0.03258879855275154,0.031299248337745667,0.006492100190371275,0.02092067524790764,0.07403390109539032,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,K. Ushiña,2,64,4,84.2,4.1,89.6,47.0,29.7,1.38,right_foot,regular,0,1,1,0,0,0.4085928,0.54574066,0.0074332086,0.600043,0.1060465,incomplete,0.3103766441345215,0.2897692620754242,0.004376003984361887,0.7297743558883667,0.034556008875370026,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,K. Ushiña,2,69,51,72.5,4.7,100.0,72.4,55.1,0.99,right_foot,regular,0,0,0,0,0,0.021054523,0.035453256,0.025866909,0.010117806,0.0049687987,incomplete,0.0131621602922678,0.006414446514099836,0.00014126862515695393,0.007010384928435087,0.007966415025293827,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Mushuc Runa SC,Delfín SC,R. Ibarra,2,74,21,92.6,8.8,93.2,14.6,4.0,1.41,right_foot,regular,0,0,0,0,1,0.003824898,0.0067291437,0.00022992746,0.8020075,-0.0037447955,incomplete,0.004768168553709984,0.01433578971773386,0.0002794924657791853,0.7520993947982788,-0.000530195131432265,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,E. Rubio,2,74,44,83.8,10.5,88.3,56.0,31.3,1.42,right_foot,regular,0,0,0,0,1,0.54570603,0.48857865,0.009500756,0.63384235,0.038903765,incomplete,0.5484163165092468,0.6156762838363647,0.005000184755772352,0.6015984416007996,0.04687719792127609,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,F. Perinciolo,2,75,9,98.6,74.0,96.4,47.7,18.0,4.58,left_foot,regular,0,1,1,0,0,0.8264212,0.9123834,0.47183514,0.25076902,0.6483474,shot_no_goal,0.6218565106391907,0.6521776914596558,0.23731355369091034,0.3726622462272644,0.35671600699424744,incomplete,0,,,,,,,,,right
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,K. Ushiña,2,75,32,98.6,2.1,96.0,34.0,21.9,1.7,right_foot,regular,0,0,0,0,0,0.13977362,0.022578996,0.0001609695,0.3621561,-0.0016794516,incomplete,0.11631997674703598,0.036093562841415405,0.00012463470920920372,0.45771974325180054,0.011981900781393051,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,K. Ushiña,2,77,45,85.0,8.8,97.4,50.7,31.3,1.14,right_foot,regular,0,0,0,0,0,0.075712726,0.07925854,0.0014326908,0.17679708,-0.01247624,incomplete,0.15408974885940552,0.12995879352092743,0.00027850453625433147,0.07988470047712326,0.02502380684018135,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,K. Ushiña,2,81,14,75.8,2.7,87.0,44.8,30.9,1.18,right_foot,regular,0,1,0,0,0,0.5258368,0.16034041,0.0014407769,0.66484123,0.03111527,incomplete,0.251895934343338,0.06735504418611526,0.00021211599232628942,0.7724979519844055,0.008299737237393856,incomplete,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Delfín SC,Mushuc Runa SC,T. Ozaeta,2,85,7,85.2,95.7,95.4,58.7,27.3,5.11,left_foot,regular,0,1,1,0,0,0.7708771,0.7753468,0.0018179942,0.25506765,0.14425884,incomplete,0.6788702011108398,0.41692280769348145,0.0017517261439934373,0.4026695191860199,0.06639297306537628,incomplete,0,,,,,,,,,right
2026-05-03_Delfín SC - Mushuc Runa SC,Mushuc Runa SC,Delfín SC,R. Ibarra,2,89,45,78.6,19.5,90.6,77.1,41.1,1.26,right_foot,regular,0,0,0,0,0,0.72298497,0.18813123,0.0012403145,0.06330887,0.008452453,incomplete,0.7589420676231384,0.298684298992157,0.00044105545384809375,0.059241194278001785,0.017008015885949135,complete_no_shot,0,,,,,,,,,left
2026-05-03_Delfín SC - Mushuc Runa SC,Mushuc Runa SC,Delfín SC,K. Peralta,2,93,21,94.3,3.1,85.3,48.1,32.0,1.87,right_foot,regular,0,0,0,0,1,0.42199838,0.2826403,0.00012852334,0.5200009,0.03176655,incomplete,0.528936505317688,0.2968218922615051,0.00023098787642084062,0.35642415285110474,0.043177444487810135,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,R. Arroyo,1,1,40,94.6,4.0,80.0,70.5,47.7,1.9,right_foot,regular,0,1,0,0,0,0.87444985,0.40892407,0.0013481227,0.18827005,0.065833464,complete_no_shot,0.618001401424408,0.2515275478363037,0.00435537938028574,0.1437186449766159,0.09865974634885788,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,A. Aguas,1,2,8,84.3,8.8,87.7,38.0,20.2,1.39,right_foot,regular,0,0,0,0,1,0.36443084,0.27387702,0.0012810895,0.7901986,0.017583095,incomplete,0.45861753821372986,0.13575945794582367,0.001500178361311555,0.7001382112503052,0.011280648410320282,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,D. Pazmiño,1,5,21,93.2,9.8,91.4,33.4,16.2,1.69,right_foot,regular,0,0,0,0,1,0.23990475,0.18419012,0.00014953496,0.7188346,0.015233996,incomplete,0.16272516548633575,0.1317235678434372,0.0010790054220706224,0.7154278755187988,0.0020086197182536125,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,R. Arroyo,1,12,29,82.9,1.1,87.2,50.5,33.9,1.44,right_foot,regular,0,1,1,0,0,0.75289214,0.79354185,0.0006144465,0.3437234,0.24956064,shot_no_goal,0.417969673871994,0.21737204492092133,0.0015428205952048302,0.6410420536994934,0.0460064671933651,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,D. Pazmiño,1,12,38,94.3,22.7,91.6,46.2,16.2,1.75,left_foot,regular,0,0,0,0,1,0.5052577,0.7052562,0.23546827,0.7038709,0.14194942,incomplete,0.6972578763961792,0.8361455798149109,0.7128691673278809,0.6979139447212219,0.16568058729171753,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,L. Fragozo,1,12,56,86.2,16.1,86.0,54.9,26.4,1.58,right_foot,regular,0,1,0,0,0,0.6870708,0.40053523,0.04570761,0.6316952,0.035715632,incomplete,0.4602053165435791,0.5124362111091614,0.010225667618215084,0.6112099289894104,0.0516689196228981,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,S. Portocarrero,1,16,27,79.5,85.4,96.9,51.3,29.5,5.38,left_foot,regular,0,0,0,0,0,0.13420768,0.2042508,0.017003138,0.07992052,0.025822252,incomplete,0.14689938724040985,0.14999599754810333,0.006289117969572544,0.09164488315582275,0.02792767807841301,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,S. Portocarrero,1,17,59,79.8,92.0,92.3,45.6,34.2,5.11,left_foot,regular,0,1,1,0,0,0.64408845,0.7798527,0.09397046,0.3903916,0.19642502,incomplete,0.703423023223877,0.6109021306037903,0.007571151480078697,0.4234047830104828,0.14043131470680237,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,D. Pazmiño,1,20,20,80.8,88.4,94.7,58.2,25.2,5.33,right_foot,regular,0,0,0,0,1,0.5198277,0.3726975,0.036732838,0.5434027,0.05072866,incomplete,0.35569754242897034,0.4098638594150543,0.0011480656685307622,0.4677322804927826,0.049991101026535034,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,R. Caicedo,1,26,38,91.6,10.0,87.8,50.1,27.6,1.72,right_foot,regular,0,0,0,0,1,0.47781652,0.57469,0.0054016537,0.64762133,0.07423961,incomplete,0.5243839621543884,0.47988390922546387,0.003020814387127757,0.5288564562797546,0.05710132047533989,incomplete,1,14.7,54.9,22.9,41.9,26.632892604519437,54.952091044631196,13.575403045000831,8.2,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,I. Guerrico,1,27,9,66.6,89.6,88.7,27.2,48.4,5.21,left_foot,regular,0,1,1,0,0,0.8486613,0.63145214,0.008563928,0.2779791,0.015310268,incomplete,0.667743980884552,0.27919700741767883,0.0067464206367731094,0.3695872724056244,0.010576522909104824,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,R. Caicedo,1,34,59,86.7,4.7,89.9,9.1,4.5,0.73,right_foot,regular,0,0,0,0,0,0.0058270823,0.006634818,0.00014964536,0.4698283,0.0012929158,incomplete,0.00657293014228344,0.0038347907830029726,0.0003928867809008807,0.7065552473068237,-0.0030870740301907063,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,R. Caicedo,1,35,22,97.0,22.9,97.0,24.4,1.0,1.57,right_foot,regular,0,0,0,0,1,0.006946091,0.067259274,0.0003680361,0.9334631,0.0044219126,incomplete,0.014503265731036663,0.039192818105220795,0.0012047820491716266,0.9151430726051331,0.010572176426649094,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,I. Guerrico,1,36,6,89.0,14.7,94.5,52.5,26.3,1.35,left_foot,regular,0,0,0,0,1,0.29212973,0.5371746,0.040611297,0.4445598,0.09004936,incomplete,0.27199357748031616,0.5580564737319946,0.03810540586709976,0.3877815902233124,0.1464126706123352,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,S. Portocarrero,1,38,27,84.3,80.8,96.2,51.1,23.7,5.27,left_foot,regular,0,0,0,0,0,0.11054045,0.17779003,0.050596736,0.13017909,0.012111634,incomplete,0.08860673010349274,0.10380610823631287,0.010014922358095646,0.1912313848733902,-7.07266663084738e-05,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,E. Griffa,1,44,48,91.0,17.4,92.3,46.8,20.0,1.5,right_foot,regular,0,0,0,0,0,0.55032057,0.6591101,0.37329474,0.6617257,0.118922435,incomplete,0.6239074468612671,0.730465829372406,0.38873982429504395,0.6159365177154541,0.08767152577638626,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,C. Vélez,1,45,0,67.4,83.5,91.3,50.1,33.8,5.55,right_foot,regular,0,0,0,0,1,0.36922398,0.21263455,0.019026387,0.4795609,0.022929758,incomplete,0.4518856406211853,0.2607031464576721,0.009329057298600674,0.2765158712863922,0.08528759330511093,incomplete,1,11.9,55.1,35.0,52.1,23.91944998974279,54.98022888505901,11.44876879669335,23.1,right
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,S. Portocarrero,1,48,48,82.5,97.5,87.5,54.2,29.9,4.89,left_foot,regular,0,0,0,0,1,0.48332188,0.45054117,0.0019859495,0.6971031,0.040533822,incomplete,0.42858707904815674,0.5352247953414917,0.002945508575066924,0.6520823836326599,0.06730630248785019,incomplete,1,13.8,47.5,34.4,38.3,28.717830455951493,47.85442925678463,11.116391912406403,20.599999999999998,right
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,I. Guerrico,2,47,6,77.3,97.4,83.6,38.2,40.8,4.88,left_foot,regular,0,1,0,0,0,0.7110466,0.23428151,0.0036670468,0.30544716,0.026318515,incomplete,0.2972661554813385,0.33986538648605347,0.008812970481812954,0.4477030634880066,0.019931064918637276,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,R. Arroyo,2,51,0,80.0,7.1,100.0,62.0,43.3,1.04,right_foot,regular,0,0,0,0,0,0.018368173,0.0287015,0.011731601,0.011655224,0.04047452,incomplete,0.016672911122441292,0.01506947074085474,0.014600253663957119,0.011357950046658516,0.023186642676591873,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,R. Arroyo,2,53,39,81.3,16.2,88.6,48.7,23.4,1.24,right_foot,regular,0,0,0,0,1,0.449057,0.4028869,0.017929388,0.76005626,0.035965916,incomplete,0.5288020372390747,0.42856159806251526,0.0070056794211268425,0.6973080635070801,0.0596880167722702,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,S. Portocarrero,2,56,56,74.0,93.6,90.3,50.6,33.9,5.24,left_foot,regular,0,0,0,0,1,0.30281845,0.31043157,0.011368706,0.60885125,0.020736892,incomplete,0.4478648006916046,0.4917052090167999,0.005390715319663286,0.46031367778778076,0.024353008717298508,incomplete,1,8.5,57.3,26.8,70.3,21.49067858868845,60.69311995117485,10.976385476154066,18.3,right
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,L. Fragozo,2,62,21,72.8,13.5,100.0,75.0,51.3,0.95,left_foot,regular,0,0,0,0,0,0.028028239,0.022568243,0.005620444,0.007345416,0.010271526,incomplete,0.036615483462810516,0.03546945005655289,0.006082461215555668,0.006840038113296032,0.011488858610391617,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,Angelo Mina,2,69,47,60.4,7.6,96.7,34.0,42.1,0.44,right_foot,regular,0,0,0,0,0,0.12985574,0.033830613,0.0034924105,0.2401523,-0.006586398,incomplete,0.12702243030071259,0.044917646795511246,0.0023821464274078608,0.38525184988975525,0.022085068747401237,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,L. Klimowicz,2,76,22,96.6,14.1,87.5,46.4,24.0,1.98,right_foot,regular,0,0,0,0,0,0.46912384,0.20878004,0.0020490969,0.34247527,0.022324525,incomplete,0.5014397501945496,0.2749086916446686,0.003106578253209591,0.5864283442497253,0.031161336228251457,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,R. Caicedo,2,77,19,75.5,6.4,97.0,36.0,30.2,0.73,right_foot,regular,0,1,0,0,0,0.6581965,0.075740375,0.0055664023,0.43778074,0.015714232,incomplete,0.33001604676246643,0.1150132492184639,0.004164388868957758,0.4043271541595459,0.028544696047902107,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,F. Pizzini,2,82,32,93.3,8.8,92.9,43.4,23.5,1.59,right_foot,regular,0,1,1,0,0,0.64210796,0.7356627,0.009263308,0.49060825,0.22912128,incomplete,0.5742650032043457,0.6656903624534607,0.009175815619528294,0.50960773229599,0.103400319814682,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,F. Pizzini,2,83,35,72.1,18.2,85.6,45.0,23.1,0.91,right_foot,regular,0,0,0,0,0,0.49222496,0.3882688,0.012692682,0.53602797,0.039290085,incomplete,0.5832523107528687,0.6691835522651672,0.007516060955822468,0.6469252109527588,0.05182837322354317,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,S. Valencia,2,86,21,68.6,89.4,86.0,62.6,25.8,5.5,left_foot,regular,0,0,0,0,1,0.5303037,0.0716256,0.000118993405,0.7283837,0.00821947,incomplete,0.37110745906829834,0.04307587072253227,0.00022475833247881383,0.6696093678474426,0.009090553969144821,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,Leones FC,CS Emelec,R. Arroyo,2,89,45,79.9,16.1,83.8,37.3,15.0,1.29,right_foot,regular,0,0,0,0,0,0.41102275,0.18885966,0.0007484961,0.6219054,0.008678897,incomplete,0.3350321352481842,0.21914121508598328,0.00039007660234346986,0.6615942120552063,0.008617128245532513,incomplete,0,,,,,,,,,left
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,G. Nápoli,2,91,11,70.2,91.4,89.3,64.8,27.0,5.55,left_foot,regular,0,1,0,0,0,0.81653607,0.08935557,0.00025834906,0.56622136,0.013091039,complete_no_shot,0.5471602082252502,0.09168234467506409,0.00029943586559966207,0.6640046834945679,0.005575218237936497,incomplete,0,,,,,,,,,right
2026-05-03_Leones FC - CS Emelec,CS Emelec,Leones FC,R. Caicedo,2,94,21,79.7,5.5,85.8,50.7,31.4,1.37,right_foot,regular,0,0,0,0,1,0.39583632,0.23915842,0.00035271086,0.72789454,0.009108369,incomplete,0.4337312877178192,0.1775588095188141,0.0004473262815736234,0.7511730194091797,0.0022647588048130274,incomplete,1,9.3,45.1,17.8,57.3,20.686513912382367,39.59825042011742,17.935548521170187,8.5,left
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,A. Aguas,1,1,35,86.6,7.6,87.9,47.0,26.8,1.52,right_foot,regular,0,0,0,0,1,0.3963475,0.58517694,0.005284228,0.7413852,0.052109886,incomplete,0.38612133264541626,0.5840816497802734,0.0037215903867036104,0.6675220727920532,0.09502533823251724,incomplete,1,10.2,44.2,24.5,51.2,21.69268100872486,41.72775512070157,9.879497101177234,14.3,left
2026-05-08_Orense SC - Leones FC,Orense SC,Leones FC,P. Velasco,1,3,41,85.6,11.7,91.7,34.8,17.0,1.18,right_foot,regular,0,1,1,0,0,0.6649843,0.460984,0.0006249406,0.6563936,0.031271406,incomplete,0.3223433792591095,0.13084858655929565,0.0012671243166550994,0.7498389482498169,0.014830917119979858,incomplete,0,,,,,,,,,left
2026-05-08_Orense SC - Leones FC,Orense SC,Leones FC,E. Zambrano,1,4,36,86.4,13.4,81.2,47.0,23.5,1.81,right_foot,regular,0,1,0,0,0,0.84157294,0.556346,0.013389592,0.31813264,0.08042634,complete_no_shot,0.8263664841651917,0.5415991544723511,0.022923633456230164,0.28214505314826965,0.08087693899869919,incomplete,0,,,,,,,,,left
2026-05-08_Orense SC - Leones FC,Orense SC,Leones FC,E. Zambrano,1,4,47,83.6,10.0,92.3,50.4,29.0,1.25,left_foot,regular,0,0,1,0,0,0.43934962,0.8523049,0.013492874,0.2833583,0.2580305,shot_no_goal,0.38142022490501404,0.4775230288505554,0.08322741091251373,0.3683862090110779,0.14964555203914642,incomplete,0,,,,,,,,,left
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,S. Portocarrero,1,8,21,87.6,90.9,88.9,83.9,5.0,4.99,left_foot,regular,0,0,0,0,0,0.0052830074,0.0070353006,0.00026332017,0.35845718,-0.003474698,incomplete,0.00865254644304514,0.0071335770189762115,0.0003104603965766728,0.46308138966560364,0.0017001013038679957,incomplete,0,,,,,,,,,right
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,E. Griffa,1,9,13,77.6,84.2,84.6,56.0,20.5,5.08,left_foot,regular,0,1,0,0,1,0.55705553,0.21635643,0.0010779353,0.71270186,0.004248519,incomplete,0.3337050676345825,0.15579243004322052,0.000679408258292824,0.7019360661506653,0.002960942918434739,incomplete,0,,,,,,,,,right
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,N. Monserrat,1,9,21,79.6,19.7,85.9,55.6,25.3,1.31,right_foot,regular,0,0,0,0,0,0.60098004,0.43950912,0.07415995,0.64313096,0.043003786,incomplete,0.48979172110557556,0.568895161151886,0.009461546316742897,0.6978217959403992,0.060900524258613586,incomplete,0,,,,,,,,,left
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,S. Portocarrero,1,9,27,78.5,85.0,87.8,49.5,26.0,5.1,right_foot,regular,0,1,1,0,0,0.57557595,0.69803023,0.006647218,0.5877235,0.24451755,incomplete,0.40361177921295166,0.3288840353488922,0.0008119677077047527,0.7125746607780457,0.12316843122243881,incomplete,0,,,,,,,,,right
2026-05-08_Orense SC - Leones FC,Orense SC,Leones FC,B. Caicedo,1,31,40,97.0,86.2,94.9,83.3,3.0,3.87,left_foot,regular,0,0,0,0,1,0.0045962343,0.020970516,0.00049517566,0.9366212,-0.005313701,incomplete,0.00694629130885005,0.01843683049082756,0.00030660242191515863,0.9193634986877441,0.004599355161190033,incomplete,0,,,,,,,,,right
2026-05-08_Orense SC - Leones FC,Orense SC,Leones FC,V. Burgoa,1,31,51,85.6,92.3,84.2,84.2,5.7,4.45,left_foot,regular,0,0,0,0,0,0.012039064,0.0092545245,0.00016803204,0.34716862,-0.0008638129,incomplete,0.01426798477768898,0.007124837953597307,0.0006248498102650046,0.5478510856628418,0.0034042533952742815,incomplete,0,,,,,,,,,right
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,C. Solano,1,42,1,84.2,5.0,92.5,50.6,32.2,1.3,right_foot,regular,0,0,0,0,0,0.19945915,0.22759716,0.010745584,0.4114299,0.0077791037,incomplete,0.3320232331752777,0.41771242022514343,0.005964457057416439,0.5290139317512512,0.028513872995972633,incomplete,0,,,,,,,,,left
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,A. Aguas,1,49,50,82.3,10.9,93.8,56.9,33.5,1.2,left_foot,regular,0,0,0,0,1,0.59938097,0.5717149,0.07560901,0.55235416,0.069755,incomplete,0.5596599578857422,0.6218408346176147,0.03648631274700165,0.46643397212028503,0.14169883728027344,incomplete,1,7.4,48.2,31.5,74.8,18.708515472610348,47.15848437922582,30.457765220513995,24.1,left
2026-05-08_Orense SC - Leones FC,Orense SC,Leones FC,P. Velasco,2,49,24,75.8,19.7,93.2,47.9,26.5,0.81,right_foot,regular,0,0,0,0,0,0.42659017,0.60780305,0.45699024,0.23933282,0.08158569,incomplete,0.6463244557380676,0.7260525226593018,0.5037914514541626,0.16934603452682495,0.20152346789836884,incomplete,0,,,,,,,,,left
2026-05-08_Orense SC - Leones FC,Orense SC,Leones FC,R. Jaramillo,2,58,50,77.5,80.5,88.2,63.8,16.0,5.49,left_foot,regular,0,0,0,0,1,0.11202418,0.119282395,7.473839e-05,0.74064845,0.004384817,incomplete,0.15139110386371613,0.056758858263492584,0.00013007795496378094,0.6949304342269897,-0.003929158207029104,incomplete,1,10.2,34.2,36.6,23.1,22.088908556248175,29.094860435714644,15.700640959292848,26.400000000000002,right
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,J. Mairongo,2,93,29,81.9,94.5,100.0,34.9,45.0,5.16,right_foot,regular,0,0,0,0,0,0.025032576,0.021196418,0.0018716959,0.0072910967,0.010583948,incomplete,0.025324426591396332,0.0186476968228817,0.0010055532911792397,0.004238695837557316,0.007935157977044582,incomplete,0,,,,,,,,,right
2026-05-08_Orense SC - Leones FC,Leones FC,Orense SC,J. Mairongo,2,99,0,87.6,7.1,88.3,53.4,31.5,1.55,left_foot,regular,0,1,1,0,0,0.67401457,0.77869874,0.0007358235,0.5333682,0.15931563,incomplete,0.5692330002784729,0.4875812828540802,0.0005253186100162566,0.5705621242523193,0.06131604313850403,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,L. Estupiñán,1,0,43,88.8,94.2,93.2,74.7,14.0,5.05,left_foot,regular,0,0,0,0,0,0.06373039,0.012627517,0.00014628656,0.44343907,0.00262984,incomplete,0.09097157418727875,0.019010227173566818,0.00010814995766850188,0.5640503168106079,0.003480734070762992,incomplete,0,,,,,,,,,right
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,Y. Arce,1,1,25,95.6,2.3,100.0,19.7,13.1,1.12,right_foot,regular,0,0,0,0,0,0.0038760777,0.0021999865,0.0001700904,0.02252907,0.0036639331,incomplete,0.004131946712732315,0.002232773695141077,0.00033291138242930174,0.018571913242340088,0.019382968544960022,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,K. Ushiña,1,1,57,90.3,9.6,86.9,42.5,22.7,1.73,right_foot,regular,0,0,0,0,1,0.51640135,0.7277134,0.0023960287,0.6589448,0.083551474,incomplete,0.3219584822654724,0.6517901420593262,0.002627574373036623,0.5878152251243591,0.10707498341798782,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,Delfín SC,CD Técnico Universitario,K. Ushiña,1,2,0,87.1,13.0,86.7,45.3,22.0,1.59,left_foot,regular,0,0,0,0,1,0.5860539,0.67636436,0.0068820044,0.6785481,0.050238907,incomplete,0.71672523021698,0.6308509707450867,0.003037970745936036,0.5785726308822632,0.058241263031959534,incomplete,0,,,,,,,,,left
2026-05-09_CD Técnico Universitario - Delfín SC,CD Técnico Universitario,Delfín SC,B. Delgado,1,5,19,94.3,75.7,94.2,70.5,3.5,4.68,left_foot,regular,0,0,0,0,1,0.004556423,0.030923823,0.000651149,0.8828857,-0.011894004,incomplete,0.009840941056609154,0.027980921790003777,0.00017235038103535771,0.8682565689086914,-0.0006105853826738894,incomplete,0,,,,,,,,,right
